instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
9822,2012-02-19,1,1,2,4,0,0,0,2,0.28,0.2576,0.41,0.3881
9823,2012-02-19,1,1,2,5,0,0,0,2,0.26,0.2273,0.48,0.2985
9824,2012-02-19,1,1,2,6,0,0,0,1,0.24,0.2121,0.52,0.3284
9825,2012-02-19,1,1,2,7,0,0,0,2,0.24,0.2121,0.52,0.2836
9826,2012-02-19,1,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.194
9827,2012-02-19,1,1,2,9,0,0,0,2,0.24,0.2273,0.56,0.2537
9828,2012-02-19,1,1,2,10,0,0,0,2,0.26,0.2424,0.52,0.2537
9829,2012-02-19,1,1,2,11,0,0,0,2,0.26,0.2273,0.56,0.3284
9830,2012-02-19,1,1,2,12,0,0,0,2,0.28,0.2727,0.52,0.2537
9831,2012-02-19,1,1,2,13,0,0,0,1,0.3,0.303,0.49,0.1642
9832,2012-02-19,1,1,2,14,0,0,0,2,0.32,0.3182,0.45,0.194
9833,2012-02-19,1,1,2,15,0,0,0,2,0.3,0.2879,0.49,0.194
9834,2012-02-19,1,1,2,16,0,0,0,2,0.32,0.303,0.45,0.2836
9835,2012-02-19,1,1,2,17,0,0,0,2,0.3,0.2879,0.49,0.2537
9836,2012-02-19,1,1,2,18,0,0,0,2,0.3,0.2727,0.49,0.3284
9837,2012-02-19,1,1,2,19,0,0,0,2,0.3,0.2879,0.52,0.2537
9838,2012-02-19,1,1,2,20,0,0,0,2,0.3,0.2879,0.52,0.2836
9839,2012-02-19,1,1,2,21,0,0,0,3,0.26,0.2576,0.65,0.1642
9840,2012-02-19,1,1,2,22,0,0,0,3,0.24,0.2576,0.75,0.0896
9841,2012-02-19,1,1,2,23,0,0,0,2,0.22,0.2273,0.93,0.1642
9842,2012-02-20,1,1,2,0,1,1,0,2,0.24,0.2576,0.87,0.0896
9843,2012-02-20,1,1,2,1,1,1,0,2,0.24,0.2576,0.87,0.0896
9844,2012-02-20,1,1,2,2,1,1,0,2,0.24,0.2576,0.87,0.0896
9845,2012-02-20,1,1,2,3,1,1,0,2,0.24,0.2273,0.81,0.194
9846,2012-02-20,1,1,2,5,1,1,0,2,0.24,0.2121,0.6,0.3582
9847,2012-02-20,1,1,2,6,1,1,0,1,0.24,0.197,0.52,0.4179
9848,2012-02-20,1,1,2,7,1,1,0,2,0.22,0.197,0.55,0.3284
9849,2012-02-20,1,1,2,8,1,1,0,1,0.2,0.1818,0.59,0.3582
9850,2012-02-20,1,1,2,9,1,1,0,1,0.2,0.1818,0.59,0.3582
9851,2012-02-20,1,1,2,10,1,1,0,1,0.22,0.197,0.55,0.4478
9852,2012-02-20,1,1,2,11,1,1,0,1,0.26,0.2273,0.48,0.3582
9853,2012-02-20,1,1,2,12,1,1,0,1,0.28,0.2727,0.45,0.2239
9854,2012-02-20,1,1,2,13,1,1,0,1,0.3,0.2879,0.42,0.2836
9855,2012-02-20,1,1,2,14,1,1,0,1,0.32,0.3182,0.36,0.194
9856,2012-02-20,1,1,2,15,1,1,0,1,0.34,0.3182,0.34,0.2239
9857,2012-02-20,1,1,2,16,1,1,0,1,0.36,0.3788,0.29,0.1045
9858,2012-02-20,1,1,2,17,1,1,0,1,0.38,0.3939,0.27,0.2537
9859,2012-02-20,1,1,2,18,1,1,0,1,0.34,0.3182,0.34,0.2239
9860,2012-02-20,1,1,2,19,1,1,0,1,0.34,0.3182,0.34,0.2239
9861,2012-02-20,1,1,2,20,1,1,0,1,0.34,0.3333,0.34,0.194
9862,2012-02-20,1,1,2,21,1,1,0,1,0.3,0.303,0.39,0.1642
9863,2012-02-20,1,1,2,22,1,1,0,1,0.3,0.3182,0.45,0.0896
9864,2012-02-20,1,1,2,23,1,1,0,1,0.3,0.3333,0.39,0.0
9865,2012-02-21,1,1,2,0,0,2,1,1,0.26,0.303,0.65,0.0
9866,2012-02-21,1,1,2,1,0,2,1,1,0.26,0.303,0.56,0.0
9867,2012-02-21,1,1,2,2,0,2,1,1,0.24,0.2879,0.6,0.0
9868,2012-02-21,1,1,2,4,0,2,1,1,0.22,0.2727,0.64,0.0
9869,2012-02-21,1,1,2,5,0,2,1,1,0.2,0.2576,0.69,0.0
9870,2012-02-21,1,1,2,6,0,2,1,1,0.2,0.2576,0.75,0.0
9871,2012-02-21,1,1,2,7,0,2,1,1,0.22,0.2727,0.64,0.0
9872,2012-02-21,1,1,2,8,0,2,1,1,0.2,0.2273,0.69,0.0896
9873,2012-02-21,1,1,2,9,0,2,1,1,0.2,0.2273,0.75,0.1045
9874,2012-02-21,1,1,2,10,0,2,1,1,0.24,0.2273,0.7,0.194
9875,2012-02-21,1,1,2,11,0,2,1,2,0.26,0.2424,0.7,0.2836
9876,2012-02-21,1,1,2,12,0,2,1,2,0.3,0.2727,0.56,0.3881
9877,2012-02-21,1,1,2,13,0,2,1,1,0.34,0.303,0.49,0.4179
9878,2012-02-21,1,1,2,14,0,2,1,2,0.32,0.2879,0.53,0.3881
9879,2012-02-21,1,1,2,15,0,2,1,1,0.34,0.303,0.49,0.4179
9880,2012-02-21,1,1,2,16,0,2,1,1,0.36,0.3333,0.46,0.4179
9881,2012-02-21,1,1,2,17,0,2,1,1,0.38,0.3939,0.4,0.4478
9882,2012-02-21,1,1,2,18,0,2,1,1,0.38,0.3939,0.4,0.4478
9883,2012-02-21,1,1,2,19,0,2,1,1,0.36,0.3333,0.46,0.2985
9884,2012-02-21,1,1,2,20,0,2,1,1,0.34,0.3182,0.53,0.2537
9885,2012-02-21,1,1,2,21,0,2,1,1,0.34,0.3333,0.61,0.1642
9886,2012-02-21,1,1,2,22,0,2,1,2,0.34,0.3333,0.71,0.194
9887,2012-02-21,1,1,2,23,0,2,1,1,0.32,0.303,0.66,0.2239
9888,2012-02-22,1,1,2,0,0,3,1,1,0.32,0.303,0.66,0.2239
9889,2012-02-22,1,1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343
9890,2012-02-22,1,1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836
9891,2012-02-22,1,1,2,3,0,3,1,2,0.34,0.3182,0.71,0.2239
9892,2012-02-22,1,1,2,4,0,3,1,1,0.34,0.3333,0.71,0.1642
9893,2012-02-22,1,1,2,5,0,3,1,1,0.32,0.3333,0.7,0.1045
9894,2012-02-22,1,1,2,6,0,3,1,1,0.32,0.3182,0.76,0.1642
9895,2012-02-22,1,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896
9896,2012-02-22,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896
9897,2012-02-22,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896
9898,2012-02-22,1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896
9899,2012-02-22,1,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642
9900,2012-02-22,1,1,2,12,0,3,1,1,0.4,0.4091,0.62,0.2836
9901,2012-02-22,1,1,2,13,0,3,1,1,0.42,0.4242,0.54,0.2985
9902,2012-02-22,1,1,2,14,0,3,1,1,0.44,0.4394,0.54,0.3284
9903,2012-02-22,1,1,2,15,0,3,1,1,0.5,0.4848,0.31,0.4179
9904,2012-02-22,1,1,2,16,0,3,1,1,0.52,0.5,0.29,0.4627
9905,2012-02-22,1,1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881
9906,2012-02-22,1,1,2,18,0,3,1,2,0.48,0.4697,0.41,0.3284
9907,2012-02-22,1,1,2,19,0,3,1,2,0.46,0.4545,0.44,0.2836
9908,2012-02-22,1,1,2,20,0,3,1,2,0.44,0.4394,0.47,0.194
9909,2012-02-22,1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836
9910,2012-02-22,1,1,2,22,0,3,1,2,0.44,0.4394,0.47,0.2537
9911,2012-02-22,1,1,2,23,0,3,1,2,0.46,0.4545,0.41,0.2836
9912,2012-02-23,1,1,2,0,0,4,1,2,0.44,0.4394,0.47,0.2537
9913,2012-02-23,1,1,2,1,0,4,1,2,0.44,0.4394,0.58,0.2836
9914,2012-02-23,1,1,2,2,0,4,1,2,0.44,0.4394,0.62,0.2239
9915,2012-02-23,1,1,2,3,0,4,1,3,0.44,0.4394,0.67,0.194
9916,2012-02-23,1,1,2,4,0,4,1,1,0.4,0.4091,0.76,0.2239
9917,2012-02-23,1,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239
9918,2012-02-23,1,1,2,6,0,4,1,1,0.36,0.3485,0.87,0.194
9919,2012-02-23,1,1,2,7,0,4,1,1,0.36,0.3485,0.81,0.2239
9920,2012-02-23,1,1,2,8,0,4,1,1,0.34,0.3333,0.87,0.194
9921,2012-02-23,1,1,2,9,0,4,1,1,0.36,0.3333,0.81,0.2537
9922,2012-02-23,1,1,2,10,0,4,1,1,0.42,0.4242,0.67,0.194
9923,2012-02-23,1,1,2,11,0,4,1,1,0.48,0.4697,0.48,0.2836
9924,2012-02-23,1,1,2,12,0,4,1,1,0.5,0.4848,0.42,0.2537
9925,2012-02-23,1,1,2,13,0,4,1,1,0.52,0.5,0.39,0.194
9926,2012-02-23,1,1,2,14,0,4,1,1,0.54,0.5152,0.37,0.2537
9927,2012-02-23,1,1,2,15,0,4,1,1,0.54,0.5152,0.33,0.1343
9928,2012-02-23,1,1,2,16,0,4,1,1,0.56,0.5303,0.32,0.0
9929,2012-02-23,1,1,2,17,0,4,1,1,0.54,0.5152,0.32,0.1642
9930,2012-02-23,1,1,2,18,0,4,1,1,0.54,0.5152,0.37,0.1343
9931,2012-02-23,1,1,2,19,0,4,1,1,0.5,0.4848,0.39,0.0896
9932,2012-02-23,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343
9933,2012-02-23,1,1,2,21,0,4,1,1,0.44,0.4394,0.51,0.2239
9934,2012-02-23,1,1,2,22,0,4,1,1,0.44,0.4394,0.54,0.2537
9935,2012-02-23,1,1,2,23,0,4,1,1,0.44,0.4394,0.54,0.0
9936,2012-02-24,1,1,2,0,0,5,1,2,0.44,0.4394,0.58,0.0896
9937,2012-02-24,1,1,2,1,0,5,1,1,0.44,0.4394,0.62,0.194
9938,2012-02-24,1,1,2,2,0,5,1,3,0.42,0.4242,0.77,0.2836
9939,2012-02-24,1,1,2,3,0,5,1,1,0.42,0.4242,0.82,0.1343
9940,2012-02-24,1,1,2,4,0,5,1,1,0.4,0.4091,0.87,0.1343
9941,2012-02-24,1,1,2,5,0,5,1,2,0.4,0.4091,0.87,0.194
9942,2012-02-24,1,1,2,6,0,5,1,2,0.4,0.4091,0.87,0.1642
9943,2012-02-24,1,1,2,7,0,5,1,2,0.4,0.4091,0.76,0.2239
9944,2012-02-24,1,1,2,8,0,5,1,2,0.38,0.3939,0.76,0.3284
9945,2012-02-24,1,1,2,9,0,5,1,3,0.36,0.3333,0.81,0.2537
9946,2012-02-24,1,1,2,10,0,5,1,3,0.36,0.3485,0.81,0.1642
9947,2012-02-24,1,1,2,11,0,5,1,2,0.36,0.3636,0.81,0.1045
9948,2012-02-24,1,1,2,12,0,5,1,2,0.4,0.4091,0.76,0.1343
9949,2012-02-24,1,1,2,13,0,5,1,2,0.42,0.4242,0.71,0.1045
9950,2012-02-24,1,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045
9951,2012-02-24,1,1,2,15,0,5,1,3,0.4,0.4091,0.87,0.194
9952,2012-02-24,1,1,2,16,0,5,1,3,0.4,0.4091,0.87,0.194
9953,2012-02-24,1,1,2,17,0,5,1,3,0.42,0.4242,0.94,0.1045
9954,2012-02-24,1,1,2,18,0,5,1,2,0.42,0.4242,0.94,0.0
9955,2012-02-24,1,1,2,19,0,5,1,2,0.44,0.4394,0.88,0.1045
9956,2012-02-24,1,1,2,20,0,5,1,1,0.44,0.4394,0.62,0.4179
9957,2012-02-24,1,1,2,21,0,5,1,1,0.42,0.4242,0.35,0.806
9958,2012-02-24,1,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821
9959,2012-02-24,1,1,2,23,0,5,1,1,0.38,0.3939,0.37,0.6866
9960,2012-02-25,1,1,2,0,0,6,0,1,0.36,0.3333,0.43,0.3881
9961,2012-02-25,1,1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582
9962,2012-02-25,1,1,2,2,0,6,0,1,0.32,0.303,0.45,0.2537
9963,2012-02-25,1,1,2,3,0,6,0,1,0.3,0.2727,0.45,0.2985
9964,2012-02-25,1,1,2,4,0,6,0,1,0.3,0.2727,0.42,0.3284
9965,2012-02-25,1,1,2,5,0,6,0,2,0.3,0.2727,0.42,0.2985
9966,2012-02-25,1,1,2,6,0,6,0,2,0.3,0.2727,0.42,0.2985
9967,2012-02-25,1,1,2,7,0,6,0,1,0.28,0.2424,0.45,0.4478
9968,2012-02-25,1,1,2,8,0,6,0,1,0.26,0.2273,0.48,0.2985
9969,2012-02-25,1,1,2,9,0,6,0,3,0.22,0.197,0.75,0.3284
9970,2012-02-25,1,1,2,10,0,6,0,1,0.26,0.2273,0.6,0.3582
9971,2012-02-25,1,1,2,11,0,6,0,1,0.3,0.2576,0.39,0.6119
9972,2012-02-25,1,1,2,12,0,6,0,1,0.32,0.2727,0.29,0.6567
9973,2012-02-25,1,1,2,13,0,6,0,1,0.32,0.2879,0.31,0.4925
9974,2012-02-25,1,1,2,14,0,6,0,1,0.32,0.2727,0.29,0.5522
9975,2012-02-25,1,1,2,15,0,6,0,1,0.32,0.2879,0.29,0.4179
9976,2012-02-25,1,1,2,16,0,6,0,1,0.32,0.2727,0.26,0.5821
9977,2012-02-25,1,1,2,17,0,6,0,1,0.3,0.2727,0.33,0.3582
9978,2012-02-25,1,1,2,18,0,6,0,1,0.3,0.2576,0.28,0.5821
9979,2012-02-25,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478
9980,2012-02-25,1,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522
9981,2012-02-25,1,1,2,21,0,6,0,1,0.24,0.2121,0.35,0.3284
9982,2012-02-25,1,1,2,22,0,6,0,1,0.24,0.197,0.38,0.4627
9983,2012-02-25,1,1,2,23,0,6,0,1,0.24,0.197,0.41,0.4179
9984,2012-02-26,1,1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582
9985,2012-02-26,1,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284
9986,2012-02-26,1,1,2,2,0,0,0,1,0.24,0.2121,0.44,0.3284
9987,2012-02-26,1,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194
9988,2012-02-26,1,1,2,4,0,0,0,1,0.24,0.2273,0.41,0.194
9989,2012-02-26,1,1,2,5,0,0,0,1,0.22,0.2121,0.44,0.2239
9990,2012-02-26,1,1,2,6,0,0,0,1,0.22,0.197,0.44,0.3284
9991,2012-02-26,1,1,2,7,0,0,0,1,0.2,0.1818,0.51,0.2985
9992,2012-02-26,1,1,2,8,0,0,0,1,0.2,0.197,0.51,0.2537
9993,2012-02-26,1,1,2,9,0,0,0,1,0.22,0.2121,0.47,0.2239
9994,2012-02-26,1,1,2,10,0,0,0,1,0.26,0.2576,0.41,0.1642
9995,2012-02-26,1,1,2,11,0,0,0,1,0.28,0.2576,0.41,0.2836
9996,2012-02-26,1,1,2,12,0,0,0,1,0.3,0.303,0.39,0.1343
9997,2012-02-26,1,1,2,13,0,0,0,1,0.32,0.3333,0.36,0.0
9998,2012-02-26,1,1,2,14,0,0,0,1,0.34,0.3485,0.31,0.0
9999,2012-02-26,1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0.0
10000,2012-02-26,1,1,2,16,0,0,0,1,0.36,0.3333,0.32,0.2537
10001,2012-02-26,1,1,2,17,0,0,0,1,0.36,0.3485,0.32,0.2239
10002,2012-02-26,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836
10003,2012-02-26,1,1,2,19,0,0,0,1,0.34,0.3333,0.34,0.1642
10004,2012-02-26,1,1,2,20,0,0,0,1,0.32,0.3182,0.42,0.1642
10005,2012-02-26,1,1,2,21,0,0,0,1,0.3,0.303,0.45,0.1343
10006,2012-02-26,1,1,2,22,0,0,0,1,0.3,0.2879,0.42,0.2239
10007,2012-02-26,1,1,2,23,0,0,0,1,0.26,0.2576,0.56,0.1642
10008,2012-02-27,1,1,2,0,0,1,1,1,0.26,0.2424,0.6,0.2537
10009,2012-02-27,1,1,2,1,0,1,1,1,0.26,0.2576,0.65,0.2239
10010,2012-02-27,1,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985
10011,2012-02-27,1,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642
10012,2012-02-27,1,1,2,4,0,1,1,1,0.22,0.2273,0.8,0.1343
10013,2012-02-27,1,1,2,5,0,1,1,1,0.22,0.2273,0.8,0.1343
10014,2012-02-27,1,1,2,6,0,1,1,1,0.24,0.2273,0.7,0.2537
10015,2012-02-27,1,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239
10016,2012-02-27,1,1,2,8,0,1,1,1,0.24,0.2424,0.6,0.0
10017,2012-02-27,1,1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194
10018,2012-02-27,1,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537
10019,2012-02-27,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537
10020,2012-02-27,1,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985
10021,2012-02-27,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836
10022,2012-02-27,1,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836
10023,2012-02-27,1,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179
10024,2012-02-27,1,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478
10025,2012-02-27,1,1,2,17,0,1,1,1,0.54,0.5152,0.24,0.4478
10026,2012-02-27,1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179
10027,2012-02-27,1,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881
10028,2012-02-27,1,1,2,20,0,1,1,1,0.48,0.4697,0.33,0.3582
10029,2012-02-27,1,1,2,21,0,1,1,1,0.46,0.4545,0.36,0.2836
10030,2012-02-27,1,1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537
10031,2012-02-27,1,1,2,23,0,1,1,1,0.42,0.4242,0.5,0.1642
10032,2012-02-28,1,1,2,0,0,2,1,1,0.42,0.4242,0.54,0.1343
10033,2012-02-28,1,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642
10034,2012-02-28,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045
10035,2012-02-28,1,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582
10036,2012-02-28,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582
10037,2012-02-28,1,1,2,5,0,2,1,1,0.32,0.2879,0.42,0.3582
10038,2012-02-28,1,1,2,6,0,2,1,1,0.3,0.2727,0.45,0.3284
10039,2012-02-28,1,1,2,7,0,2,1,1,0.28,0.2576,0.45,0.2985
10040,2012-02-28,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836
10041,2012-02-28,1,1,2,9,0,2,1,1,0.28,0.2576,0.45,0.3582
10042,2012-02-28,1,1,2,10,0,2,1,1,0.3,0.2727,0.42,0.2985
10043,2012-02-28,1,1,2,11,0,2,1,1,0.34,0.3182,0.36,0.2537
10044,2012-02-28,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343
10045,2012-02-28,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045
10046,2012-02-28,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045
10047,2012-02-28,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896
10048,2012-02-28,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896
10049,2012-02-28,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896
10050,2012-02-28,1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642
10051,2012-02-28,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0.0
10052,2012-02-28,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343
10053,2012-02-28,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045
10054,2012-02-28,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045
10055,2012-02-28,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239
10056,2012-02-29,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045
10057,2012-02-29,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045
10058,2012-02-29,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239
10059,2012-02-29,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896
10060,2012-02-29,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896
10061,2012-02-29,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896
10062,2012-02-29,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343
10063,2012-02-29,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045
10064,2012-02-29,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642
10065,2012-02-29,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642
10066,2012-02-29,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194
10067,2012-02-29,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284
10068,2012-02-29,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582
10069,2012-02-29,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582
10070,2012-02-29,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836
10071,2012-02-29,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239
10072,2012-02-29,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642
10073,2012-02-29,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0.0
10074,2012-02-29,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045
10075,2012-02-29,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642
10076,2012-02-29,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642
10077,2012-02-29,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537
10078,2012-02-29,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537
10079,2012-03-01,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0.0
10080,2012-03-01,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045
10081,2012-03-01,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836
10082,2012-03-01,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239
10083,2012-03-01,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194
10084,2012-03-01,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642
10085,2012-03-01,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0.0
10086,2012-03-01,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343
10087,2012-03-01,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343
10088,2012-03-01,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537
10089,2012-03-01,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642
10090,2012-03-01,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194
10091,2012-03-01,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239
10092,2012-03-01,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537
10093,2012-03-01,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239
10094,2012-03-01,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537
10095,2012-03-01,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985
10096,2012-03-01,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985
10097,2012-03-01,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582
10098,2012-03-01,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284
10099,2012-03-01,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179
10100,2012-03-01,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627
10101,2012-03-01,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537
10102,2012-03-01,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239
10103,2012-03-02,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642
10104,2012-03-02,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239
10105,2012-03-02,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836
10106,2012-03-02,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194
10107,2012-03-02,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0.0
10108,2012-03-02,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0.0
10109,2012-03-02,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0.0
10110,2012-03-02,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0.0
10111,2012-03-02,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896
10112,2012-03-02,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0.0
10113,2012-03-02,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642
10114,2012-03-02,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194
10115,2012-03-02,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642
10116,2012-03-02,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239
10117,2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836
10118,2012-03-02,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985
10119,2012-03-02,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985
10120,2012-03-02,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239
10121,2012-03-02,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194
10122,2012-03-02,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194
10123,2012-03-02,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194
10124,2012-03-02,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896
10125,2012-03-02,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0
10126,2012-03-02,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0.0
10127,2012-03-03,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896
10128,2012-03-03,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0
10129,2012-03-03,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896
10130,2012-03-03,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642
10131,2012-03-03,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194
10132,2012-03-03,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896
10133,2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896
10134,2012-03-03,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343
10135,2012-03-03,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0.0
10136,2012-03-03,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896
10137,2012-03-03,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0.0
10138,2012-03-03,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896
10139,2012-03-03,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537
10140,2012-03-03,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836
